location,metric,count
Clayton,Mar 05 2023,27
Clayton,Mar 05 2023 - Neutral,5
Clayton,Mar 05 2023 - Negative,7
Clayton,Mar 05 2023 - Positive,9
Clayton,Mar 06 2023,34
Clayton,Mar 06 2023 - Neutral,12
Clayton,Mar 06 2023 - Negative,8
Clayton,Mar 06 2023 - Positive,13
Clayton,Mar 07 2023,32
Clayton,Mar 07 2023 - Neutral,17
Clayton,Mar 07 2023 - Negative,9
Clayton,Mar 07 2023 - Positive,5
Clayton,Mar 08 2023,27
Clayton,Mar 08 2023 - Neutral,14
Clayton,Mar 08 2023 - Negative,3
Clayton,Mar 08 2023 - Positive,10
Clayton,Mar 09 2023,44
Clayton,Mar 09 2023 - Neutral,14
Clayton,Mar 09 2023 - Negative,15
Clayton,Mar 09 2023 - Positive,11
Clayton,Mar 10 2023,37
Clayton,Mar 10 2023 - Neutral,9
Clayton,Mar 10 2023 - Negative,10
Clayton,Mar 10 2023 - Positive,15
Clayton,Mar 11 2023,51
Clayton,Mar 11 2023 - Neutral,23
Clayton,Mar 11 2023 - Negative,10
Clayton,Mar 11 2023 - Positive,14
Clayton,Mar 12 2023,64
Clayton,Mar 12 2023 - Neutral,22
Clayton,Mar 12 2023 - Negative,20
Clayton,Mar 12 2023 - Positive,14
Clayton,Mar 13 2023,43
Clayton,Mar 13 2023 - Neutral,20
Clayton,Mar 13 2023 - Negative,11
Clayton,Mar 13 2023 - Positive,11
Clayton,Mar 14 2023,60
Clayton,Mar 14 2023 - Neutral,24
Clayton,Mar 14 2023 - Negative,21
Clayton,Mar 14 2023 - Positive,12
Clayton,Mar 15 2023,41
Clayton,Mar 15 2023 - Neutral,14
Clayton,Mar 15 2023 - Negative,16
Clayton,Mar 15 2023 - Positive,10
Clayton,Mar 16 2023,32
Clayton,Mar 16 2023 - Neutral,14
Clayton,Mar 16 2023 - Negative,9
Clayton,Mar 16 2023 - Positive,7
Clayton,Mar 17 2023,49
Clayton,Mar 17 2023 - Neutral,19
Clayton,Mar 17 2023 - Negative,14
Clayton,Mar 17 2023 - Positive,12
Clayton,Mar 18 2023,38
Clayton,Mar 18 2023 - Neutral,13
Clayton,Mar 18 2023 - Negative,9
Clayton,Mar 18 2023 - Positive,11
Clayton,Mar 19 2023,52
Clayton,Mar 19 2023 - Neutral,27
Clayton,Mar 19 2023 - Negative,12
Clayton,Mar 19 2023 - Positive,9
Clayton,Mar 20 2023,43
Clayton,Mar 20 2023 - Neutral,17
Clayton,Mar 20 2023 - Negative,13
Clayton,Mar 20 2023 - Positive,9
Clayton,Mar 21 2023,26
Clayton,Mar 21 2023 - Neutral,14
Clayton,Mar 21 2023 - Negative,8
Clayton,Mar 21 2023 - Positive,4
Clayton,Mar 22 2023,33
Clayton,Mar 22 2023 - Neutral,9
Clayton,Mar 22 2023 - Negative,9
Clayton,Mar 22 2023 - Positive,11
Clayton,Mar 23 2023,32
Clayton,Mar 23 2023 - Neutral,10
Clayton,Mar 23 2023 - Negative,10
Clayton,Mar 23 2023 - Positive,8
Clayton,Mar 24 2023,46
Clayton,Mar 24 2023 - Neutral,14
Clayton,Mar 24 2023 - Negative,4
Clayton,Mar 24 2023 - Positive,22
Clayton,Mar 25 2023,36
Clayton,Mar 25 2023 - Neutral,9
Clayton,Mar 25 2023 - Negative,9
Clayton,Mar 25 2023 - Positive,12
Clayton,Mar 26 2023,82
Clayton,Mar 26 2023 - Neutral,30
Clayton,Mar 26 2023 - Negative,29
Clayton,Mar 26 2023 - Positive,16
Clayton,Mar 27 2023,50
Clayton,Mar 27 2023 - Neutral,21
Clayton,Mar 27 2023 - Negative,15
Clayton,Mar 27 2023 - Positive,12
Clayton,Mar 28 2023,32
Clayton,Mar 28 2023 - Neutral,10
Clayton,Mar 28 2023 - Negative,13
Clayton,Mar 28 2023 - Positive,9
Clayton,Mar 29 2023,38
Clayton,Mar 29 2023 - Neutral,17
Clayton,Mar 29 2023 - Negative,13
Clayton,Mar 29 2023 - Positive,6
Clayton,Mar 30 2023,27
Clayton,Mar 30 2023 - Neutral,15
Clayton,Mar 30 2023 - Negative,7
Clayton,Mar 30 2023 - Positive,4
Clayton,Mar 31 2023,32
Clayton,Mar 31 2023 - Neutral,11
Clayton,Mar 31 2023 - Negative,12
Clayton,Mar 31 2023 - Positive,8
Downtown St. Louis,Total,5599
Downtown St. Louis,Total - Neutral,3927
Downtown St. Louis,Total - Negative,88
Downtown St. Louis,Total - Positive,1406
Downtown St. Louis,Feb,2085
Downtown St. Louis,Feb - Neutral,1374
Downtown St. Louis,Feb - Negative,44
Downtown St. Louis,Feb - Positive,587
Downtown St. Louis,Mar,3514
Downtown St. Louis,Mar - Neutral,2553
Downtown St. Louis,Mar - Negative,44
Downtown St. Louis,Mar - Positive,819
Downtown St. Louis,Feb 01 - Feb 07 2023,831
Downtown St. Louis,Feb 01 - Feb 07 2023 - Neutral,607
Downtown St. Louis,Feb 01 - Feb 07 2023 - Negative,14
Downtown St. Louis,Feb 01 - Feb 07 2023 - Positive,196
Downtown St. Louis,Feb 08 - Feb 14 2023,493
Downtown St. Louis,Feb 08 - Feb 14 2023 - Neutral,310
Downtown St. Louis,Feb 08 - Feb 14 2023 - Negative,8
Downtown St. Louis,Feb 08 - Feb 14 2023 - Positive,154
Downtown St. Louis,Feb 15 - Feb 21 2023,332
Downtown St. Louis,Feb 15 - Feb 21 2023 - Neutral,171
Downtown St. Louis,Feb 15 - Feb 21 2023 - Negative,10
Downtown St. Louis,Feb 15 - Feb 21 2023 - Positive,117
Downtown St. Louis,Feb 22 - Feb 28 2023,429
Downtown St. Louis,Feb 22 - Feb 28 2023 - Neutral,286
Downtown St. Louis,Feb 22 - Feb 28 2023 - Negative,12
Downtown St. Louis,Feb 22 - Feb 28 2023 - Positive,120
Downtown St. Louis,Mar 01 - Mar 07 2023,788
Downtown St. Louis,Mar 01 - Mar 07 2023 - Neutral,554
Downtown St. Louis,Mar 01 - Mar 07 2023 - Negative,8
Downtown St. Louis,Mar 01 - Mar 07 2023 - Positive,207
Downtown St. Louis,Mar 08 - Mar 14 2023,753
Downtown St. Louis,Mar 08 - Mar 14 2023 - Neutral,550
Downtown St. Louis,Mar 08 - Mar 14 2023 - Negative,6
Downtown St. Louis,Mar 08 - Mar 14 2023 - Positive,149
Downtown St. Louis,Mar 15 - Mar 21 2023,851
Downtown St. Louis,Mar 15 - Mar 21 2023 - Neutral,609
Downtown St. Louis,Mar 15 - Mar 21 2023 - Negative,13
Downtown St. Louis,Mar 15 - Mar 21 2023 - Positive,209
Downtown St. Louis,Mar 22 - Mar 28 2023,793
Downtown St. Louis,Mar 22 - Mar 28 2023 - Neutral,590
Downtown St. Louis,Mar 22 - Mar 28 2023 - Negative,10
Downtown St. Louis,Mar 22 - Mar 28 2023 - Positive,185
Downtown St. Louis,Mar 29 - Apr 04 2023,329
Downtown St. Louis,Mar 29 - Apr 04 2023 - Neutral,250
Downtown St. Louis,Mar 29 - Apr 04 2023 - Negative,7
Downtown St. Louis,Mar 29 - Apr 04 2023 - Positive,69
Downtown St. Louis,Feb 01 2023,110
Downtown St. Louis,Feb 01 2023 - Neutral,81
Downtown St. Louis,Feb 01 2023 - Negative,4
Downtown St. Louis,Feb 01 2023 - Positive,25
Downtown St. Louis,Feb 02 2023,130
Downtown St. Louis,Feb 02 2023 - Neutral,101
Downtown St. Louis,Feb 02 2023 - Negative,0
Downtown St. Louis,Feb 02 2023 - Positive,28
Downtown St. Louis,Feb 03 2023,132
Downtown St. Louis,Feb 03 2023 - Neutral,105
Downtown St. Louis,Feb 03 2023 - Negative,1
Downtown St. Louis,Feb 03 2023 - Positive,24
Downtown St. Louis,Feb 04 2023,114
Downtown St. Louis,Feb 04 2023 - Neutral,76
Downtown St. Louis,Feb 04 2023 - Negative,4
Downtown St. Louis,Feb 04 2023 - Positive,31
Downtown St. Louis,Feb 05 2023,122
Downtown St. Louis,Feb 05 2023 - Neutral,89
Downtown St. Louis,Feb 05 2023 - Negative,2
Downtown St. Louis,Feb 05 2023 - Positive,29
Downtown St. Louis,Feb 06 2023,111
Downtown St. Louis,Feb 06 2023 - Neutral,74
Downtown St. Louis,Feb 06 2023 - Negative,1
Downtown St. Louis,Feb 06 2023 - Positive,34
Downtown St. Louis,Feb 07 2023,112
Downtown St. Louis,Feb 07 2023 - Neutral,81
Downtown St. Louis,Feb 07 2023 - Negative,2
Downtown St. Louis,Feb 07 2023 - Positive,25
Downtown St. Louis,Feb 08 2023,78
Downtown St. Louis,Feb 08 2023 - Neutral,53
Downtown St. Louis,Feb 08 2023 - Negative,1
Downtown St. Louis,Feb 08 2023 - Positive,24
Downtown St. Louis,Feb 09 2023,63
Downtown St. Louis,Feb 09 2023 - Neutral,45
Downtown St. Louis,Feb 09 2023 - Negative,1
Downtown St. Louis,Feb 09 2023 - Positive,15
Downtown St. Louis,Feb 10 2023,73
Downtown St. Louis,Feb 10 2023 - Neutral,44
Downtown St. Louis,Feb 10 2023 - Negative,1
Downtown St. Louis,Feb 10 2023 - Positive,27
Downtown St. Louis,Feb 11 2023,95
Downtown St. Louis,Feb 11 2023 - Neutral,59
Downtown St. Louis,Feb 11 2023 - Negative,3
Downtown St. Louis,Feb 11 2023 - Positive,28
Downtown St. Louis,Feb 12 2023,122
Downtown St. Louis,Feb 12 2023 - Neutral,83
Downtown St. Louis,Feb 12 2023 - Negative,1
Downtown St. Louis,Feb 12 2023 - Positive,36
Downtown St. Louis,Feb 13 2023,24
Downtown St. Louis,Feb 13 2023 - Neutral,10
Downtown St. Louis,Feb 13 2023 - Negative,1
Downtown St. Louis,Feb 13 2023 - Positive,7
Downtown St. Louis,Feb 14 2023,38
Downtown St. Louis,Feb 14 2023 - Neutral,16
Downtown St. Louis,Feb 14 2023 - Negative,0
Downtown St. Louis,Feb 14 2023 - Positive,17
Downtown St. Louis,Feb 15 2023,106
Downtown St. Louis,Feb 15 2023 - Neutral,57
Downtown St. Louis,Feb 15 2023 - Negative,2
Downtown St. Louis,Feb 15 2023 - Positive,32
Downtown St. Louis,Feb 16 2023,30
Downtown St. Louis,Feb 16 2023 - Neutral,12
Downtown St. Louis,Feb 16 2023 - Negative,1
Downtown St. Louis,Feb 16 2023 - Positive,16
Downtown St. Louis,Feb 17 2023,41
Downtown St. Louis,Feb 17 2023 - Neutral,20
Downtown St. Louis,Feb 17 2023 - Negative,2
Downtown St. Louis,Feb 17 2023 - Positive,10
Downtown St. Louis,Feb 18 2023,74
Downtown St. Louis,Feb 18 2023 - Neutral,43
Downtown St. Louis,Feb 18 2023 - Negative,1
Downtown St. Louis,Feb 18 2023 - Positive,28
Downtown St. Louis,Feb 19 2023,40
Downtown St. Louis,Feb 19 2023 - Neutral,17
Downtown St. Louis,Feb 19 2023 - Negative,2
Downtown St. Louis,Feb 19 2023 - Positive,18
Downtown St. Louis,Feb 20 2023,18
Downtown St. Louis,Feb 20 2023 - Neutral,6
Downtown St. Louis,Feb 20 2023 - Negative,1
Downtown St. Louis,Feb 20 2023 - Positive,8
Downtown St. Louis,Feb 21 2023,23
Downtown St. Louis,Feb 21 2023 - Neutral,16
Downtown St. Louis,Feb 21 2023 - Negative,1
Downtown St. Louis,Feb 21 2023 - Positive,5
Downtown St. Louis,Feb 22 2023,23
Downtown St. Louis,Feb 22 2023 - Neutral,13
Downtown St. Louis,Feb 22 2023 - Negative,2
Downtown St. Louis,Feb 22 2023 - Positive,6
Downtown St. Louis,Feb 23 2023,20
Downtown St. Louis,Feb 23 2023 - Neutral,14
Downtown St. Louis,Feb 23 2023 - Negative,2
Downtown St. Louis,Feb 23 2023 - Positive,4
Downtown St. Louis,Feb 24 2023,57
Downtown St. Louis,Feb 24 2023 - Neutral,39
Downtown St. Louis,Feb 24 2023 - Negative,4
Downtown St. Louis,Feb 24 2023 - Positive,12
Downtown St. Louis,Feb 25 2023,105
Downtown St. Louis,Feb 25 2023 - Neutral,67
Downtown St. Louis,Feb 25 2023 - Negative,1
Downtown St. Louis,Feb 25 2023 - Positive,34
Downtown St. Louis,Feb 26 2023,81
Downtown St. Louis,Feb 26 2023 - Neutral,52
Downtown St. Louis,Feb 26 2023 - Negative,2
Downtown St. Louis,Feb 26 2023 - Positive,24
Downtown St. Louis,Feb 27 2023,60
Downtown St. Louis,Feb 27 2023 - Neutral,42
Downtown St. Louis,Feb 27 2023 - Negative,0
Downtown St. Louis,Feb 27 2023 - Positive,17
Downtown St. Louis,Feb 28 2023,83
Downtown St. Louis,Feb 28 2023 - Neutral,59
Downtown St. Louis,Feb 28 2023 - Negative,1
Downtown St. Louis,Feb 28 2023 - Positive,23
Downtown St. Louis,Mar 01 2023,175
Downtown St. Louis,Mar 01 2023 - Neutral,134
Downtown St. Louis,Mar 01 2023 - Negative,1
Downtown St. Louis,Mar 01 2023 - Positive,39
Downtown St. Louis,Mar 02 2023,118
Downtown St. Louis,Mar 02 2023 - Neutral,85
Downtown St. Louis,Mar 02 2023 - Negative,0
Downtown St. Louis,Mar 02 2023 - Positive,27
Downtown St. Louis,Mar 03 2023,98
Downtown St. Louis,Mar 03 2023 - Neutral,70
Downtown St. Louis,Mar 03 2023 - Negative,2
Downtown St. Louis,Mar 03 2023 - Positive,26
Downtown St. Louis,Mar 04 2023,98
Downtown St. Louis,Mar 04 2023 - Neutral,69
Downtown St. Louis,Mar 04 2023 - Negative,1
Downtown St. Louis,Mar 04 2023 - Positive,27
Downtown St. Louis,Mar 05 2023,96
Downtown St. Louis,Mar 05 2023 - Neutral,60
Downtown St. Louis,Mar 05 2023 - Negative,2
Downtown St. Louis,Mar 05 2023 - Positive,32
Downtown St. Louis,Mar 06 2023,106
Downtown St. Louis,Mar 06 2023 - Neutral,65
Downtown St. Louis,Mar 06 2023 - Negative,2
Downtown St. Louis,Mar 06 2023 - Positive,33
Downtown St. Louis,Mar 07 2023,97
Downtown St. Louis,Mar 07 2023 - Neutral,71
Downtown St. Louis,Mar 07 2023 - Negative,0
Downtown St. Louis,Mar 07 2023 - Positive,23
Downtown St. Louis,Mar 08 2023,99
Downtown St. Louis,Mar 08 2023 - Neutral,75
Downtown St. Louis,Mar 08 2023 - Negative,0
Downtown St. Louis,Mar 08 2023 - Positive,17
Downtown St. Louis,Mar 09 2023,115
Downtown St. Louis,Mar 09 2023 - Neutral,92
Downtown St. Louis,Mar 09 2023 - Negative,0
Downtown St. Louis,Mar 09 2023 - Positive,19
Downtown St. Louis,Mar 10 2023,117
Downtown St. Louis,Mar 10 2023 - Neutral,78
Downtown St. Louis,Mar 10 2023 - Negative,2
Downtown St. Louis,Mar 10 2023 - Positive,28
Downtown St. Louis,Mar 11 2023,101
Downtown St. Louis,Mar 11 2023 - Neutral,75
Downtown St. Louis,Mar 11 2023 - Negative,0
Downtown St. Louis,Mar 11 2023 - Positive,22
Downtown St. Louis,Mar 12 2023,96
Downtown St. Louis,Mar 12 2023 - Neutral,67
Downtown St. Louis,Mar 12 2023 - Negative,1
Downtown St. Louis,Mar 12 2023 - Positive,22
Downtown St. Louis,Mar 13 2023,98
Downtown St. Louis,Mar 13 2023 - Neutral,72
Downtown St. Louis,Mar 13 2023 - Negative,0
Downtown St. Louis,Mar 13 2023 - Positive,20
Downtown St. Louis,Mar 14 2023,127
Downtown St. Louis,Mar 14 2023 - Neutral,91
Downtown St. Louis,Mar 14 2023 - Negative,3
Downtown St. Louis,Mar 14 2023 - Positive,21
Downtown St. Louis,Mar 15 2023,121
Downtown St. Louis,Mar 15 2023 - Neutral,88
Downtown St. Louis,Mar 15 2023 - Negative,4
Downtown St. Louis,Mar 15 2023 - Positive,27
Downtown St. Louis,Mar 16 2023,110
Downtown St. Louis,Mar 16 2023 - Neutral,78
Downtown St. Louis,Mar 16 2023 - Negative,1
Downtown St. Louis,Mar 16 2023 - Positive,29
Downtown St. Louis,Mar 17 2023,119
Downtown St. Louis,Mar 17 2023 - Neutral,82
Downtown St. Louis,Mar 17 2023 - Negative,1
Downtown St. Louis,Mar 17 2023 - Positive,31
Downtown St. Louis,Mar 18 2023,113
Downtown St. Louis,Mar 18 2023 - Neutral,84
Downtown St. Louis,Mar 18 2023 - Negative,1
Downtown St. Louis,Mar 18 2023 - Positive,27
Downtown St. Louis,Mar 19 2023,123
Downtown St. Louis,Mar 19 2023 - Neutral,88
Downtown St. Louis,Mar 19 2023 - Negative,1
Downtown St. Louis,Mar 19 2023 - Positive,31
Downtown St. Louis,Mar 20 2023,123
Downtown St. Louis,Mar 20 2023 - Neutral,85
Downtown St. Louis,Mar 20 2023 - Negative,1
Downtown St. Louis,Mar 20 2023 - Positive,37
Downtown St. Louis,Mar 21 2023,142
Downtown St. Louis,Mar 21 2023 - Neutral,104
Downtown St. Louis,Mar 21 2023 - Negative,4
Downtown St. Louis,Mar 21 2023 - Positive,27
Downtown St. Louis,Mar 22 2023,119
Downtown St. Louis,Mar 22 2023 - Neutral,86
Downtown St. Louis,Mar 22 2023 - Negative,2
Downtown St. Louis,Mar 22 2023 - Positive,27
Downtown St. Louis,Mar 23 2023,104
Downtown St. Louis,Mar 23 2023 - Neutral,77
Downtown St. Louis,Mar 23 2023 - Negative,3
Downtown St. Louis,Mar 23 2023 - Positive,24
Downtown St. Louis,Mar 24 2023,110
Downtown St. Louis,Mar 24 2023 - Neutral,83
Downtown St. Louis,Mar 24 2023 - Negative,2
Downtown St. Louis,Mar 24 2023 - Positive,24
Downtown St. Louis,Mar 25 2023,120
Downtown St. Louis,Mar 25 2023 - Neutral,87
Downtown St. Louis,Mar 25 2023 - Negative,1
Downtown St. Louis,Mar 25 2023 - Positive,32
Downtown St. Louis,Mar 26 2023,92
Downtown St. Louis,Mar 26 2023 - Neutral,67
Downtown St. Louis,Mar 26 2023 - Negative,2
Downtown St. Louis,Mar 26 2023 - Positive,22
Downtown St. Louis,Mar 27 2023,122
Downtown St. Louis,Mar 27 2023 - Neutral,90
Downtown St. Louis,Mar 27 2023 - Negative,0
Downtown St. Louis,Mar 27 2023 - Positive,30
Downtown St. Louis,Mar 28 2023,126
Downtown St. Louis,Mar 28 2023 - Neutral,100
Downtown St. Louis,Mar 28 2023 - Negative,0
Downtown St. Louis,Mar 28 2023 - Positive,26
Downtown St. Louis,Mar 29 2023,110
Downtown St. Louis,Mar 29 2023 - Neutral,80
Downtown St. Louis,Mar 29 2023 - Negative,2
Downtown St. Louis,Mar 29 2023 - Positive,28
Downtown St. Louis,Mar 30 2023,115
Downtown St. Louis,Mar 30 2023 - Neutral,80
Downtown St. Louis,Mar 30 2023 - Negative,3
Downtown St. Louis,Mar 30 2023 - Positive,29
Downtown St. Louis,Mar 31 2023,104
Downtown St. Louis,Mar 31 2023 - Neutral,90
Downtown St. Louis,Mar 31 2023 - Negative,2
Downtown St. Louis,Mar 31 2023 - Positive,12
Eureka,Total,516
Eureka,Total - Neutral,215
Eureka,Total - Negative,80
Eureka,Total - Positive,175
Eureka,Feb,206
Eureka,Feb - Neutral,85
Eureka,Feb - Negative,39
Eureka,Feb - Positive,58
Eureka,Mar,310
Eureka,Mar - Neutral,130
Eureka,Mar - Negative,41
Eureka,Mar - Positive,117
Eureka,Feb 01 - Feb 07 2023,61
Eureka,Feb 01 - Feb 07 2023 - Neutral,25
Eureka,Feb 01 - Feb 07 2023 - Negative,10
Eureka,Feb 01 - Feb 07 2023 - Positive,19
Eureka,Feb 08 - Feb 14 2023,52
Eureka,Feb 08 - Feb 14 2023 - Neutral,24
Eureka,Feb 08 - Feb 14 2023 - Negative,11
Eureka,Feb 08 - Feb 14 2023 - Positive,13
Eureka,Feb 15 - Feb 21 2023,44
Eureka,Feb 15 - Feb 21 2023 - Neutral,15
Eureka,Feb 15 - Feb 21 2023 - Negative,13
Eureka,Feb 15 - Feb 21 2023 - Positive,11
Eureka,Feb 22 - Feb 28 2023,49
Eureka,Feb 22 - Feb 28 2023 - Neutral,21
Eureka,Feb 22 - Feb 28 2023 - Negative,5
Eureka,Feb 22 - Feb 28 2023 - Positive,15
Eureka,Mar 01 - Mar 07 2023,66
Eureka,Mar 01 - Mar 07 2023 - Neutral,35
Eureka,Mar 01 - Mar 07 2023 - Negative,9
Eureka,Mar 01 - Mar 07 2023 - Positive,14
Eureka,Mar 08 - Mar 14 2023,56
Eureka,Mar 08 - Mar 14 2023 - Neutral,19
Eureka,Mar 08 - Mar 14 2023 - Negative,12
Eureka,Mar 08 - Mar 14 2023 - Positive,20
Eureka,Mar 15 - Mar 21 2023,112
Eureka,Mar 15 - Mar 21 2023 - Neutral,37
Eureka,Mar 15 - Mar 21 2023 - Negative,12
Eureka,Mar 15 - Mar 21 2023 - Positive,57
Eureka,Mar 22 - Mar 28 2023,58
Eureka,Mar 22 - Mar 28 2023 - Neutral,31
Eureka,Mar 22 - Mar 28 2023 - Negative,4
Eureka,Mar 22 - Mar 28 2023 - Positive,21
Eureka,Mar 29 - Apr 04 2023,18
Eureka,Mar 29 - Apr 04 2023 - Neutral,8
Eureka,Mar 29 - Apr 04 2023 - Negative,4
Eureka,Mar 29 - Apr 04 2023 - Positive,5
Eureka,Feb 01 2023,13
Eureka,Feb 01 2023 - Neutral,6
Eureka,Feb 01 2023 - Negative,1
Eureka,Feb 01 2023 - Positive,6
Eureka,Feb 02 2023,8
Eureka,Feb 02 2023 - Neutral,2
Eureka,Feb 02 2023 - Negative,3
Eureka,Feb 02 2023 - Positive,2
Eureka,Feb 03 2023,13
Eureka,Feb 03 2023 - Neutral,4
Eureka,Feb 03 2023 - Negative,4
Eureka,Feb 03 2023 - Positive,2
Eureka,Feb 04 2023,6
Eureka,Feb 04 2023 - Neutral,3
Eureka,Feb 04 2023 - Negative,1
Eureka,Feb 04 2023 - Positive,2
Eureka,Feb 05 2023,4
Eureka,Feb 05 2023 - Neutral,2
Eureka,Feb 05 2023 - Negative,1
Eureka,Feb 05 2023 - Positive,1
Eureka,Feb 06 2023,6
Eureka,Feb 06 2023 - Neutral,5
Eureka,Feb 06 2023 - Negative,0
Eureka,Feb 06 2023 - Positive,1
Eureka,Feb 07 2023,11
Eureka,Feb 07 2023 - Neutral,3
Eureka,Feb 07 2023 - Negative,0
Eureka,Feb 07 2023 - Positive,5
Eureka,Feb 08 2023,5
Eureka,Feb 08 2023 - Neutral,3
Eureka,Feb 08 2023 - Negative,0
Eureka,Feb 08 2023 - Positive,2
Eureka,Feb 09 2023,7
Eureka,Feb 09 2023 - Neutral,3
Eureka,Feb 09 2023 - Negative,0
Eureka,Feb 09 2023 - Positive,2
Eureka,Feb 10 2023,3
Eureka,Feb 10 2023 - Neutral,2
Eureka,Feb 10 2023 - Negative,0
Eureka,Feb 10 2023 - Positive,1
Eureka,Feb 11 2023,12
Eureka,Feb 11 2023 - Neutral,6
Eureka,Feb 11 2023 - Negative,5
Eureka,Feb 11 2023 - Positive,1
Eureka,Feb 12 2023,4
Eureka,Feb 12 2023 - Neutral,1
Eureka,Feb 12 2023 - Negative,1
Eureka,Feb 12 2023 - Positive,2
Eureka,Feb 13 2023,6
Eureka,Feb 13 2023 - Neutral,2
Eureka,Feb 13 2023 - Negative,2
Eureka,Feb 13 2023 - Positive,1
Eureka,Feb 14 2023,15
Eureka,Feb 14 2023 - Neutral,7
Eureka,Feb 14 2023 - Negative,3
Eureka,Feb 14 2023 - Positive,4
Eureka,Feb 15 2023,5
Eureka,Feb 15 2023 - Neutral,2
Eureka,Feb 15 2023 - Negative,2
Eureka,Feb 15 2023 - Positive,1
Eureka,Feb 16 2023,10
Eureka,Feb 16 2023 - Neutral,3
Eureka,Feb 16 2023 - Negative,2
Eureka,Feb 16 2023 - Positive,4
Eureka,Feb 17 2023,4
Eureka,Feb 17 2023 - Neutral,2
Eureka,Feb 17 2023 - Negative,2
Eureka,Feb 17 2023 - Positive,0
Eureka,Feb 18 2023,3
Eureka,Feb 18 2023 - Neutral,0
Eureka,Feb 18 2023 - Negative,2
Eureka,Feb 18 2023 - Positive,1
Eureka,Feb 19 2023,9
Eureka,Feb 19 2023 - Neutral,4
Eureka,Feb 19 2023 - Negative,2
Eureka,Feb 19 2023 - Positive,2
Eureka,Feb 20 2023,5
Eureka,Feb 20 2023 - Neutral,3
Eureka,Feb 20 2023 - Negative,1
Eureka,Feb 20 2023 - Positive,0
Eureka,Feb 21 2023,8
Eureka,Feb 21 2023 - Neutral,1
Eureka,Feb 21 2023 - Negative,2
Eureka,Feb 21 2023 - Positive,3
Eureka,Feb 22 2023,7
Eureka,Feb 22 2023 - Neutral,1
Eureka,Feb 22 2023 - Negative,1
Eureka,Feb 22 2023 - Positive,3
Eureka,Feb 23 2023,4
Eureka,Feb 23 2023 - Neutral,2
Eureka,Feb 23 2023 - Negative,0
Eureka,Feb 23 2023 - Positive,1
Eureka,Feb 24 2023,11
Eureka,Feb 24 2023 - Neutral,7
Eureka,Feb 24 2023 - Negative,0
Eureka,Feb 24 2023 - Positive,3
Eureka,Feb 25 2023,11
Eureka,Feb 25 2023 - Neutral,6
Eureka,Feb 25 2023 - Negative,1
Eureka,Feb 25 2023 - Positive,3
Eureka,Feb 26 2023,4
Eureka,Feb 26 2023 - Neutral,2
Eureka,Feb 26 2023 - Negative,1
Eureka,Feb 26 2023 - Positive,1
Eureka,Feb 27 2023,6
Eureka,Feb 27 2023 - Neutral,3
Eureka,Feb 27 2023 - Negative,2
Eureka,Feb 27 2023 - Positive,0
Eureka,Feb 28 2023,6
Eureka,Feb 28 2023 - Neutral,0
Eureka,Feb 28 2023 - Negative,0
Eureka,Feb 28 2023 - Positive,4
Eureka,Mar 01 2023,8
Eureka,Mar 01 2023 - Neutral,5
Eureka,Mar 01 2023 - Negative,1
Eureka,Mar 01 2023 - Positive,1
Eureka,Mar 02 2023,5
Eureka,Mar 02 2023 - Neutral,2
Eureka,Mar 02 2023 - Negative,1
Eureka,Mar 02 2023 - Positive,2
Eureka,Mar 03 2023,15
Eureka,Mar 03 2023 - Neutral,11
Eureka,Mar 03 2023 - Negative,2
Eureka,Mar 03 2023 - Positive,1
Eureka,Mar 04 2023,16
Eureka,Mar 04 2023 - Neutral,6
Eureka,Mar 04 2023 - Negative,2
Eureka,Mar 04 2023 - Positive,5
Eureka,Mar 05 2023,10
Eureka,Mar 05 2023 - Neutral,4
Eureka,Mar 05 2023 - Negative,1
Eureka,Mar 05 2023 - Positive,3
Eureka,Mar 06 2023,7
Eureka,Mar 06 2023 - Neutral,3
Eureka,Mar 06 2023 - Negative,2
Eureka,Mar 06 2023 - Positive,1
Eureka,Mar 07 2023,5
Eureka,Mar 07 2023 - Neutral,4
Eureka,Mar 07 2023 - Negative,0
Eureka,Mar 07 2023 - Positive,1
Eureka,Mar 08 2023,9
Eureka,Mar 08 2023 - Neutral,1
Eureka,Mar 08 2023 - Negative,6
Eureka,Mar 08 2023 - Positive,2
Eureka,Mar 09 2023,11
Eureka,Mar 09 2023 - Neutral,6
Eureka,Mar 09 2023 - Negative,1
Eureka,Mar 09 2023 - Positive,3
Eureka,Mar 10 2023,6
Eureka,Mar 10 2023 - Neutral,2
Eureka,Mar 10 2023 - Negative,1
Eureka,Mar 10 2023 - Positive,2
Eureka,Mar 11 2023,10
Eureka,Mar 11 2023 - Neutral,2
Eureka,Mar 11 2023 - Negative,1
Eureka,Mar 11 2023 - Positive,6
Eureka,Mar 12 2023,10
Eureka,Mar 12 2023 - Neutral,4
Eureka,Mar 12 2023 - Negative,1
Eureka,Mar 12 2023 - Positive,4
Eureka,Mar 13 2023,2
Eureka,Mar 13 2023 - Neutral,2
Eureka,Mar 13 2023 - Negative,0
Eureka,Mar 13 2023 - Positive,0
Eureka,Mar 14 2023,8
Eureka,Mar 14 2023 - Neutral,2
Eureka,Mar 14 2023 - Negative,2
Eureka,Mar 14 2023 - Positive,3
Eureka,Mar 15 2023,6
Eureka,Mar 15 2023 - Neutral,1
